Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10
268,463,431,186,801,121,524,349,878,773
528,829,746,835,695,57,957,349,148,912
539,609,810,372,416,6,356,650,166,784
828,230,732,416,424,606,884,414,176,714
896,689,52,210,596,565,479,926,746,479
402,478,424,827,454,26,585,16,808,54
449,698,5,364,410,580,251,106,770,724
37,181,475,106,726,631,329,1000,253,974
834,27,78,325,266,806,31,350,216,928
816,604,779,593,930,783,964,47,735,274
915,102,587,122,377,723,678,510,822,686
273,885,522,845,763,563,984,944,534,66
146,360,811,130,496,249,102,10,25,34
157,137,641,508,632,811,836,847,876,499
303,320,131,987,542,925,329,508,859,206
304,385,45,954,495,287,394,181,259,634
342,86,898,277,173,406,726,880,426,327
482,268,132,614,254,426,952,866,880,50
996,607,492,187,252,231,105,139,218,903
730,734,930,772,458,897,688,670,986,534
926,47,957,390,655,371,748,277,970,234
746,999,918,555,850,337,454,689,532,429
931,47,580,681,443,821,254,134,175,883
196,344,56,355,97,657,76,690,805,839
82,288,827,403,536,104,449,123,105,945
66,100,211,440,190,49,827,956,267,933
807,113,205,58,807,270,854,8,784,83
702,144,206,953,817,513,397,788,995,845
373,544,376,898,861,909,709,483,521,15
290,311,619,774,784,573,558,64,231,498
587,330,235,565,878,771,592,640,883,146
284,658,23,866,684,927,543,853,244,381
140,950,439,459,920,375,839,839,842,350
341,669,52,561,519,204,555,810,590,222
694,404,807,112,486,493,926,462,327,698
844,420,81,937,502,20,378,674,971,817
366,107,367,73,384,642,594,674,947,896
392,73,934,843,67,365,241,798,149,185
527,334,797,589,402,104,809,279,93,1000
144,14,306,613,135,970,991,932,6,301
284,343,694,133,394,704,481,267,23,491
843,903,755,520,390,766,444,429,26,705
17,677,842,825,966,395,341,528,182,573
960,15,736,320,159,268,174,608,383,997
427,634,763,897,614,786,592,416,102,354
195,831,257,209,661,140,281,876,678,409
158,405,314,549,905,542,315,19,321,321
228,851,889,637,357,742,236,783,979,824
646,726,369,702,170,352,922,871,818,276
497,399,125,413,465,778,923,792,716,384
628,28,55,666,247,905,749,754,694,769
942,651,231,927,317,175,772,51,793,687
104,574,596,269,650,657,746,281,598,218
627,725,695,353,481,451,733,354,253,997
971,384,346,157,96,633,461,843,191,893
220,666,704,333,587,505,865,308,12,226
872,826,617,363,936,979,742,931,26,668
893,852,531,248,516,67,564,524,312,963
801,800,547,817,643,925,720,594,321,360
925,415,398,85,131,791,318,408,776,325
323,149,981,847,775,391,259,488,416,354
232,11,212,913,959,708,338,300,735,860
797,482,475,531,72,48,397,274,991,816
977,854,900,738,716,627,973,374,632,244
894,19,857,820,353,958,311,369,868,490
155,672,200,714,926,119,993,517,853,843
485,104,79,519,161,993,100,90,95,118
351,674,963,991,912,409,177,647,29,740
183,216,231,422,500,884,686,92,874,624
406,275,897,82,932,587,130,426,930,659
306,754,230,49,126,597,882,943,706,486
511,844,245,163,537,409,441,822,771,954
768,669,289,888,488,477,27,539,12,207
238,212,626,537,513,426,446,145,894,107
949,186,751,310,749,681,144,263,549,572
43,521,698,754,939,570,918,905,624,953
972,956,468,729,645,676,363,898,387,625
618,140,73,181,931,874,996,712,558,34
757,728,660,868,502,494,177,783,324,727
181,821,274,95,144,173,175,525,121,654
444,501,215,181,353,785,162,338,960,376
293,637,497,571,733,830,661,273,747,746
897,876,969,532,631,653,233,650,412,399
590,536,766,234,347,890,180,808,753,674
490,925,219,564,561,532,752,36,928,577
697,65,73,41,736,634,357,242,281,94
985,178,56,622,415,691,677,379,688,200
926,312,284,448,207,7,907,183,594,75
373,903,920,937,783,825,868,15,893,88
445,403,644,704,733,450,17,423,130,757
63,122,78,244,467,466,968,582,543,768
802,31,273,478,635,366,19,617,832,75
420,550,224,44,940,204,903,35,166,930
2,634,500,878,631,66,5,505,197,784
527,532,747,192,784,678,452,847,536,106
90,772,938,855,312,399,256,852,764,366
972,446,816,129,195,931,845,332,483,84
220,997,589,480,784,180,339,850,55,168
741,435,748,954,686,71,248,871,881,928
181,899,814,344,185,75,526,66,827,11
160,966,903,859,709,733,577,325,897,85
978,136,732,588,172,405,813,579,401,762
365,459,965,140,937,705,408,661,439,297
714,206,514,226,86,545,412,980,263,152
109,889,762,996,393,953,685,757,285,999
175,776,856,690,768,954,845,68,2,817
889,970,378,54,787,30,63,726,604,103
18,799,820,489,618,630,252,500,373,319
443,775,573,784,584,9,492,906,640,588
381,304,599,242,271,587,677,749,656,874
577,430,548,407,338,531,611,880,820,175
484,695,932,963,181,122,418,546,906,66
678,304,667,912,485,711,961,80,734,902
102,277,871,389,129,491,958,600,593,453
78,417,319,247,845,905,140,88,315,115
274,855,148,410,627,948,860,880,240,82
695,14,580,663,358,667,937,317,495,379
543,439,526,788,305,592,266,118,735,835
8,19,707,174,856,72,903,958,425,320
399,809,790,403,333,541,77,221,93,939
707,484,103,159,823,689,934,451,946,338
596,62,261,89,62,944,685,945,960,127
258,125,283,568,987,520,656,321,59,344
750,216,497,241,602,110,893,462,716,667
971,505,393,202,977,418,18,479,534,803
374,294,711,553,785,502,215,400,313,281
751,366,384,96,697,17,849,968,527,912
45,620,527,878,407,95,55,437,188,730
798,147,312,556,889,304,302,892,33,864
477,217,259,421,620,606,913,455,646,840
807,215,442,400,442,573,501,967,90,521
93,981,960,828,129,457,65,1,810,888
423,38,534,876,637,406,4,781,440,340
653,885,248,834,855,667,773,263,64,444
234,481,877,694,668,718,78,10,872,633
537,300,250,829,694,60,802,23,182,873
998,976,971,714,19,782,432,720,213,230
127,991,191,431,589,385,297,14,28,548
999,882,645,921,149,299,343,746,459,138
371,346,860,419,659,377,937,271,460,164
854,380,243,606,269,399,583,586,207,68
692,263,974,653,372,516,663,669,569,284
962,810,671,122,330,671,248,592,601,355
591,617,204,96,116,996,682,220,534,509
691,790,296,541,577,489,53,250,581,663
73,93,702,301,518,5,592,31,364,195
216,29,801,486,800,102,156,106,624,164
84,14,317,823,89,608,733,244,477,242
166,823,712,632,861,428,423,658,542,731
833,626,623,973,999,147,984,207,345,713
293,230,598,567,383,177,123,300,525,343
287,738,752,407,390,66,27,444,763,333
526,56,197,884,518,751,801,573,815,968
531,239,206,552,812,97,395,346,467,85
549,495,136,782,978,145,408,276,449,726
301,350,981,960,390,72,871,940,335,39
136,425,253,561,684,625,164,630,851,649
130,536,504,229,173,252,882,890,593,319
789,107,150,58,620,159,986,709,931,144
667,294,944,199,696,875,917,96,606,472
601,253,272,232,956,871,405,861,983,590
419,132,510,399,854,404,87,298,950,351
964,998,291,286,98,877,683,697,235,375
208,893,660,180,57,166,372,394,423,806
347,860,145,316,892,816,729,628,824,119
877,447,312,806,335,646,990,564,918,442
513,231,822,847,237,358,790,334,647,639
407,704,841,643,259,173,367,622,554,740
926,525,821,968,65,403,49,93,205,735
23,86,63,585,591,306,624,721,663,376
404,12,643,719,207,914,99,811,139,333
518,67,249,187,761,318,953,948,707,640
318,488,930,425,373,239,355,712,832,797
965,612,206,609,14,509,574,365,189,894
971,876,83,924,893,696,843,206,637,693
157,689,790,876,653,928,770,284,290,920
791,763,811,31,21,983,371,195,941,862
626,151,727,135,253,484,246,792,469,8
621,624,868,876,365,165,825,427,752,530
521,43,758,133,893,274,765,695,644,25
355,278,618,975,125,385,968,939,916,464
269,859,254,525,623,257,174,51,670,141
345,382,329,880,2,705,555,351,402,628
869,844,697,906,761,197,767,321,123,100
68,113,185,587,149,269,802,909,51,771
721,630,612,878,460,229,450,493,78,729
64,64,254,329,941,135,162,356,281,949
940,907,398,729,287,263,479,681,16,229
133,100,95,506,686,147,952,622,425,742
305,156,417,945,588,889,139,27,667,912
976,710,566,879,331,877,708,362,777,647
765,914,578,846,727,226,348,105,776,222
275,197,600,725,93,20,85,693,130,478
544,707,291,83,248,451,285,603,426,370
290,386,821,595,171,722,771,98,737,335
169,996,390,908,588,194,191,323,169,675
777,918,87,688,601,264,694,484,463,549
319,303,812,987,967,846,514,848,156,684
498,795,771,65,66,980,737,929,607,161
683,151,216,620,245,633,409,419,516,388
391,316,554,156,796,899,142,953,275,634
110,801,310,964,974,467,319,738,151,579
120,620,278,104,308,632,716,695,163,455
713,687,807,208,583,700,928,909,224,887
641,514,60,328,165,821,618,763,255,708
749,722,782,268,665,796,420,675,701,116
449,326,81,200,540,110,872,782,935,285
324,894,968,308,743,546,591,769,326,585
376,913,485,626,219,688,48,918,102,954
93,488,705,128,721,699,335,681,991,788
954,420,988,306,683,843,528,514,830,972
824,285,501,915,100,695,612,101,707,192
834,380,393,843,988,852,69,468,790,350
321,918,952,896,660,142,799,805,580,344
668,761,644,190,469,495,951,666,774,453
500,70,295,209,877,468,665,247,642,204
823,253,336,810,729,649,219,424,512,528
981,759,852,424,814,657,185,967,213,185
156,167,53,782,326,888,340,265,406,826
827,415,623,853,247,166,165,755,526,32
720,466,119,376,226,152,364,439,637,345
36,263,413,176,689,269,239,647,515,710
227,442,730,165,138,609,433,842,409,488
934,853,434,972,561,977,494,779,352,8
135,818,646,615,381,727,757,693,766,528
59,747,847,823,193,813,279,483,486,631
687,324,275,426,853,232,60,848,160,599
822,965,745,602,716,765,167,390,506,693
556,739,384,803,208,781,975,898,298,50
913,300,528,609,347,934,198,861,163,546
271,426,988,90,426,380,627,692,600,347
774,460,634,460,949,501,120,493,942,853
396,304,185,274,762,308,801,316,298,663
147,554,435,169,613,994,993,49,991,572
692,886,730,78,387,603,24,275,146,718
513,940,131,212,390,32,150,707,804,176
88,578,65,463,976,432,851,124,834,965
601,262,35,952,326,346,700,423,628,845
881,406,163,447,798,936,437,835,77,264
880,544,381,516,541,816,429,867,262,403
189,736,929,789,480,730,513,679,191,175
511,136,891,752,364,355,538,902,579,241
194,523,423,701,460,400,848,35,124,269
528,395,976,159,543,14,928,361,893,131
121,886,481,517,837,135,103,593,913,203
873,165,81,105,992,62,59,280,697,549
579,832,813,862,158,810,627,200,325,373
518,776,953,960,887,52,33,700,448,615
590,459,446,642,859,10,98,522,116,193
312,8,592,280,323,388,992,980,54,339
974,175,256,52,191,686,988,422,640,288
539,410,427,487,16,968,979,244,821,570
909,186,270,525,714,965,66,493,113,750
685,492,302,260,690,305,395,879,697,726
83,578,4,645,49,276,156,604,326,569
187,598,584,238,39,432,290,368,745,555
551,262,250,382,475,255,274,417,820,797
154,976,51,637,897,942,502,189,738,388
535,981,51,42,724,464,65,59,916,303
394,910,591,534,269,414,201,357,230,30
492,602,57,740,129,350,941,280,16,485
994,741,522,428,759,638,625,567,216,725
17,687,785,413,134,945,461,410,829,720
229,126,895,607,817,80,593,594,569,411
958,374,127,558,12,504,422,685,439,197
370,995,737,807,103,889,529,480,219,532
821,775,796,661,315,872,375,243,968,588
911,112,934,952,297,487,845,531,824,226
724,826,413,500,661,416,712,686,125,3
470,187,671,703,913,109,405,893,443,933
714,169,413,411,620,221,761,647,292,147
714,122,648,473,211,845,86,72,666,600
727,995,610,810,723,639,981,88,464,743
354,125,848,246,511,388,558,321,391,363
291,965,135,234,962,50,433,306,990,559
360,674,435,318,83,179,594,525,41,315
378,211,254,585,990,293,902,996,80,588
603,253,484,956,721,709,208,422,406,198
911,160,888,91,136,996,260,617,840,320
17,38,742,293,908,950,626,152,94,719
113,827,761,462,469,120,81,764,931,771
932,244,211,975,572,198,55,205,102,334
157,60,637,869,466,628,891,927,102,994
253,663,248,437,687,636,960,32,511,195
699,494,730,591,973,444,67,964,287,29
217,952,323,419,501,400,140,746,684,221
336,187,502,2,732,908,311,525,363,358
478,15,74,720,167,41,572,521,249,526
368,379,898,219,629,93,989,770,736,908
713,376,485,598,642,817,718,846,259,295
799,349,507,838,528,646,156,638,950,285
246,865,620,116,100,872,798,508,451,415
667,758,124,559,895,664,890,564,487,949
112,99,387,881,542,243,541,859,477,826
310,256,655,643,608,885,398,545,42,92
203,491,349,158,172,9,253,908,184,559
826,638,145,737,611,714,208,422,529,976
781,35,909,853,252,536,868,128,672,526
17,598,914,619,26,105,481,561,698,497
753,962,39,893,226,633,911,695,319,71
131,479,911,281,782,948,369,602,550,308
463,824,267,698,782,786,698,993,279,634
267,997,474,919,569,693,960,181,919,440
891,10,684,41,878,210,250,936,528,547
233,645,970,312,843,220,998,269,832,751
83,415,869,412,856,90,643,387,655,14
896,962,779,974,55,36,982,80,454,94
151,559,662,455,150,178,757,297,13,162
743,611,200,651,704,449,219,376,108,477
530,601,247,617,319,623,502,142,108,982
338,485,650,336,330,955,15,882,223,862
827,12,453,393,537,209,177,349,155,240
223,619,516,44,714,442,321,321,532,438
340,103,703,614,949,775,999,314,72,721
926,836,708,829,620,599,168,4,235,196
657,902,135,948,616,604,626,124,347,356
890,363,790,240,79,347,113,899,691,629
512,908,1,480,940,937,695,452,321,218
865,879,488,879,539,243,648,2,388,38
322,249,782,531,421,229,405,790,601,117
322,371,590,858,360,194,963,78,260,46
624,199,202,713,856,152,471,844,420,688
6,373,930,18,709,78,463,840,902,301
82,895,861,943,2,669,293,594,783,2
284,931,774,212,353,180,578,470,698,164
599,89,476,362,87,940,488,535,496,748
868,86,431,266,47,420,777,923,646,230
8,572,234,368,510,159,391,594,927,519
708,90,777,646,105,554,678,700,352,867
629,965,813,906,425,313,278,847,957,91
479,978,157,800,512,747,46,42,257,191
587,196,58,344,387,247,947,649,363,931
4,658,530,534,993,148,384,95,25,169
373,421,583,940,13,363,965,761,87,843
565,249,570,450,902,665,134,594,22,575
792,875,853,170,444,848,582,851,598,887
386,901,500,808,400,431,196,162,63,85
29,166,260,163,179,999,149,416,740,102
313,595,168,489,229,868,224,882,843,416
81,379,766,90,813,669,281,268,137,622
157,798,969,871,630,16,72,572,119,759
446,111,940,127,763,12,227,799,680,100
216,564,655,320,547,762,982,514,685,675
548,697,114,327,764,609,417,298,352,295
331,601,715,535,641,908,983,341,765,887
154,62,1,953,901,411,365,548,259,463
179,411,792,713,992,832,921,695,466,767
658,103,379,650,368,77,13,823,1,961
907,121,996,199,939,673,644,937,931,153
957,121,295,394,953,192,974,402,117,209
598,927,187,467,433,370,910,503,460,344
821,854,885,510,922,27,965,820,427,817
214,755,386,68,668,83,475,469,145,910
167,287,894,843,895,777,344,954,340,884
390,579,935,808,730,363,371,653,194,612
34,758,624,590,894,906,700,930,957,365
800,437,14,627,872,585,30,755,336,163
348,279,439,201,973,652,722,506,564,288
495,643,381,619,724,801,450,169,685,713
558,148,503,716,638,608,636,249,930,313
958,778,317,566,63,197,48,355,315,456
500,768,887,944,885,882,172,419,546,816
466,875,279,37,498,153,29,664,176,204
359,315,387,14,400,854,816,185,459,964
721,926,646,284,886,399,159,893,838,871
456,885,767,645,221,182,239,503,407,772
397,726,44,526,117,372,422,841,650,346
971,167,564,323,188,483,943,141,958,28
229,285,371,277,378,410,125,952,520,352
103,324,442,554,968,883,294,159,199,135
644,725,951,604,713,800,214,872,676,822
662,763,736,153,804,541,100,759,345,929
171,894,204,413,676,197,375,438,110,227
117,225,517,598,703,399,4,313,653,390
658,941,99,975,47,354,163,290,252,222
409,857,184,137,214,912,711,643,322,456
991,358,801,140,234,77,675,511,796,714
723,585,502,160,568,285,128,992,586,747
928,827,229,873,51,709,652,642,273,677
677,314,385,192,734,460,77,799,458,563
743,972,221,687,131,684,439,262,499,419
397,791,312,993,582,274,314,963,674,76
787,999,93,817,365,483,782,470,417,685
431,608,328,890,756,817,185,513,367,126
740,977,350,680,14,961,63,247,212,76
300,321,366,279,465,377,542,225,489,616
520,646,784,520,780,996,207,524,438,801
528,864,667,913,209,831,576,8,269,448
50,591,801,358,552,578,125,308,62,18
412,898,97,552,443,205,731,296,921,212
688,542,226,926,369,410,239,652,613,292
65,294,42,618,410,908,461,553,12,443
175,445,506,512,939,152,373,942,272,238
817,584,282,833,422,344,310,808,125,981
786,809,73,857,142,499,470,533,70,111
606,81,291,202,442,684,9,655,815,276
322,325,639,499,857,437,547,95,911,509
715,462,771,921,888,714,508,946,422,1000
511,89,308,421,890,54,111,30,449,156
33,588,236,462,148,574,344,912,325,957
73,695,156,800,291,908,33,21,6,148
780,475,682,284,196,987,417,711,446,8
186,538,956,789,876,600,620,433,703,39
312,113,586,813,798,577,543,784,891,225
59,634,528,274,183,53,442,159,687,361
713,342,332,200,925,124,810,690,192,259
611,743,78,150,759,674,188,819,354,108
356,705,94,14,189,223,23,654,531,761
220,231,645,875,478,346,181,418,918,248
872,529,753,459,383,38,813,396,317,643
503,264,503,196,441,197,794,302,977,103
451,199,565,183,587,229,16,606,197,975
307,813,323,158,981,922,606,416,543,101
66,218,543,183,882,260,719,482,370,563
640,420,86,199,772,194,485,681,389,244
760,257,66,944,160,28,515,179,238,887
758,461,238,292,453,404,285,317,850,551
207,751,922,969,800,586,429,95,945,486
238,443,181,336,164,963,628,631,601,217
331,16,27,760,304,21,614,875,302,350
238,367,340,416,7,377,443,194,371,983
45,421,573,576,470,802,689,772,939,196
328,541,847,120,425,419,771,884,237,114
203,145,675,292,518,757,408,133,920,138
769,424,780,323,661,878,471,844,491,789
715,945,583,829,300,722,126,654,69,297
588,568,179,648,165,196,822,734,462,489
905,805,883,386,92,763,562,1,133,884
971,160,985,477,552,850,241,250,655,253
